,specialregulering_dk1_pris,VolumeUp,VolumeDown,UpActive,DownActive
2017-09-24 12:00:00,0,0.0,0.0,0,0
2017-09-24 13:00:00,0,0.0,0.0,0,0
2017-09-24 14:00:00,0,0.0,0.0,0,0
2017-09-24 15:00:00,0,0.0,0.0,0,0
2017-09-24 16:00:00,0,0.0,0.0,0,0
2017-09-24 17:00:00,0,0.0,0.0,0,0
2017-09-24 18:00:00,0,0.0,0.0,0,0
2017-09-24 19:00:00,0,0.0,0.0,0,0
2017-09-24 20:00:00,0,0.0,0.0,0,0
2017-09-24 21:00:00,0,0.0,0.0,0,0
2017-09-24 22:00:00,0,0.0,0.0,0,0
2017-09-24 23:00:00,0,0.0,0.0,0,0
2017-09-25 00:00:00,0,0.0,0.0,0,0
2017-09-25 01:00:00,0,0.0,0.0,0,0
2017-09-25 02:00:00,0,0.0,0.0,0,0
2017-09-25 03:00:00,0,0.0,0.0,0,0
2017-09-25 04:00:00,0,0.0,0.0,0,0
2017-09-25 05:00:00,0,0.0,0.0,0,0
2017-09-25 06:00:00,0,0.0,0.0,0,0
2017-09-25 07:00:00,0,0.0,0.0,0,0
2017-09-25 08:00:00,0,0.0,0.0,0,0
2017-09-25 09:00:00,0,0.0,0.0,0,0
2017-09-25 10:00:00,0,0.0,0.0,0,0
2017-09-25 11:00:00,0,0.0,0.0,0,0
2017-09-25 12:00:00,0,0.0,0.0,0,0
2017-09-25 13:00:00,0,0.0,0.0,0,0
2017-09-25 14:00:00,0,0.0,0.0,0,0
2017-09-25 15:00:00,0,0.0,0.0,0,0
2017-09-25 16:00:00,0,0.0,0.0,0,0
2017-09-25 17:00:00,0,0.0,0.0,0,0
2017-09-25 18:00:00,0,0.0,0.0,0,0
2017-09-25 19:00:00,0,0.0,0.0,0,0
2017-09-25 20:00:00,0,0.0,0.0,0,0
2017-09-25 21:00:00,0,0.0,0.0,0,0
2017-09-25 22:00:00,0,0.0,0.0,0,0
2017-09-25 23:00:00,0,0.0,0.0,0,0
2017-09-26 00:00:00,0,0.0,0.0,0,0
2017-09-26 01:00:00,0,0.0,0.0,0,0
2017-09-26 02:00:00,0,0.0,0.0,0,0
2017-09-26 03:00:00,0,0.0,0.0,0,0
2017-09-26 04:00:00,0,0.0,0.0,0,0
2017-09-26 05:00:00,0,0.0,0.0,0,0
2017-09-26 06:00:00,0,0.0,0.0,0,0
2017-09-26 07:00:00,0,0.0,0.0,0,0
2017-09-26 08:00:00,0,2.7,0.0,1,0
2017-09-26 09:00:00,0,0.0,0.0,0,0
2017-09-26 10:00:00,0,0.0,0.0,0,0
2017-09-26 11:00:00,0,0.0,0.0,0,0
2017-09-26 12:00:00,0,0.0,0.0,0,0
2017-09-26 13:00:00,0,0.0,0.0,0,0
2017-09-26 14:00:00,0,0.0,0.0,0,0
2017-09-26 15:00:00,0,0.0,0.0,0,0
2017-09-26 16:00:00,0,0.0,0.0,0,0
2017-09-26 17:00:00,0,0.0,0.0,0,0
2017-09-26 18:00:00,0,0.0,0.0,0,0
2017-09-26 19:00:00,0,0.0,0.0,0,0
2017-09-26 20:00:00,0,0.0,0.0,0,0
2017-09-26 21:00:00,0,0.0,0.0,0,0
2017-09-26 22:00:00,0,0.0,0.0,0,0
2017-09-26 23:00:00,0,0.0,0.0,0,0
2017-09-27 00:00:00,0,0.0,0.0,0,0
2017-09-27 01:00:00,0,0.0,0.0,0,0
2017-09-27 02:00:00,0,0.0,0.0,0,0
2017-09-27 03:00:00,0,0.0,0.0,0,0
2017-09-27 04:00:00,0,0.0,0.0,0,0
2017-09-27 05:00:00,0,0.0,0.0,0,0
2017-09-27 06:00:00,0,0.0,0.0,0,0
2017-09-27 07:00:00,0,0.0,0.0,0,0
2017-09-27 08:00:00,0,0.0,0.8,0,1
2017-09-27 09:00:00,0,0.0,0.0,0,0
2017-09-27 10:00:00,0,0.0,0.0,0,0
2017-09-27 11:00:00,0,0.0,0.0,0,0
2017-09-27 12:00:00,0,0.0,0.0,0,0
2017-09-27 13:00:00,0,0.0,0.0,0,0
2017-09-27 14:00:00,0,0.0,0.0,0,0
2017-09-27 15:00:00,0,0.0,0.0,0,0
2017-09-27 16:00:00,0,0.0,0.0,0,0
2017-09-27 17:00:00,0,0.0,0.0,0,0
2017-09-27 18:00:00,0,0.0,0.0,0,0
2017-09-27 19:00:00,0,0.0,104.8,0,1
2017-09-27 20:00:00,0,0.0,190.7,0,1
2017-09-27 21:00:00,0,0.0,146.8,0,1
2017-09-27 22:00:00,0,0.0,0.0,0,0
2017-09-27 23:00:00,0,0.0,0.0,0,0
2017-09-28 00:00:00,0,0.0,0.0,0,0
2017-09-28 01:00:00,0,0.0,0.0,0,0
2017-09-28 02:00:00,0,0.0,0.0,0,0
2017-09-28 03:00:00,0,0.0,0.0,0,0
2017-09-28 04:00:00,0,0.0,0.0,0,0
2017-09-28 05:00:00,0,0.0,0.0,0,0
2017-09-28 06:00:00,0,0.0,0.0,0,0
2017-09-28 07:00:00,0,0.0,0.0,0,0
2017-09-28 08:00:00,0,0.0,0.0,0,0
2017-09-28 09:00:00,0,0.0,0.0,0,0
2017-09-28 10:00:00,0,0.0,0.0,0,0
2017-09-28 11:00:00,0,0.0,0.0,0,0
2017-09-28 12:00:00,0,0.0,0.0,0,0
2017-09-28 13:00:00,0,0.0,0.0,0,0
2017-09-28 14:00:00,0,0.0,0.0,0,0
2017-09-28 15:00:00,0,0.0,0.0,0,0
2017-09-28 16:00:00,0,0.0,0.0,0,0
2017-09-28 17:00:00,0,0.0,0.0,0,0
2017-09-28 18:00:00,0,0.0,0.0,0,0
2017-09-28 19:00:00,0,0.0,0.0,0,0
2017-09-28 20:00:00,0,0.0,0.0,0,0
2017-09-28 21:00:00,0,0.0,0.0,0,0
2017-09-28 22:00:00,0,0.0,0.0,0,0
2017-09-28 23:00:00,0,0.0,0.0,0,0
2017-09-29 00:00:00,0,0.0,0.0,0,0
2017-09-29 01:00:00,0,0.0,0.0,0,0
2017-09-29 02:00:00,0,0.0,0.0,0,0
2017-09-29 03:00:00,0,0.0,0.0,0,0
2017-09-29 04:00:00,0,0.0,0.0,0,0
2017-09-29 05:00:00,0,0.0,0.0,0,0
2017-09-29 06:00:00,0,0.0,0.0,0,0
2017-09-29 07:00:00,0,0.0,0.0,0,0
2017-09-29 08:00:00,0,0.0,0.0,0,0
2017-09-29 09:00:00,0,0.0,0.0,0,0
2017-09-29 10:00:00,0,0.0,0.0,0,0
2017-09-29 11:00:00,0,0.0,0.0,0,0
2017-09-29 12:00:00,0,0.0,0.0,0,0
2017-09-29 13:00:00,0,0.0,0.0,0,0
2017-09-29 14:00:00,0,0.0,0.0,0,0
2017-09-29 15:00:00,0,0.0,0.0,0,0
2017-09-29 16:00:00,0,0.0,0.0,0,0
2017-09-29 17:00:00,0,0.0,0.0,0,0
2017-09-29 18:00:00,0,0.0,0.0,0,0
2017-09-29 19:00:00,0,0.0,233.3,0,1
2017-09-29 20:00:00,0,0.0,237.3,0,1
2017-09-29 21:00:00,0,0.0,425.9,0,1
2017-09-29 22:00:00,0,0.0,429.1,0,1
2017-09-29 23:00:00,0,0.0,423.3,0,1
2017-09-30 00:00:00,0,0.0,273.9,0,1
2017-09-30 01:00:00,0,0.0,0.0,0,0
2017-09-30 02:00:00,0,0.0,82.0,0,1
2017-09-30 03:00:00,0,0.0,73.9,0,1
2017-09-30 04:00:00,0,0.0,93.8,0,1
2017-09-30 05:00:00,0,0.0,0.0,0,0
2017-09-30 06:00:00,0,0.0,0.0,0,0
2017-09-30 07:00:00,0,0.0,0.0,0,0
2017-09-30 08:00:00,0,0.0,0.0,0,0
2017-09-30 09:00:00,0,0.0,0.0,0,0
2017-09-30 10:00:00,0,0.0,0.0,0,0
2017-09-30 11:00:00,0,0.0,0.0,0,0
2017-09-30 12:00:00,0,0.0,0.0,0,0
2017-09-30 13:00:00,0,0.0,0.0,0,0
2017-09-30 14:00:00,0,0.0,0.0,0,0
2017-09-30 15:00:00,0,0.0,0.0,0,0
2017-09-30 16:00:00,0,0.0,0.0,0,0
2017-09-30 17:00:00,0,0.0,0.0,0,0
2017-09-30 18:00:00,0,0.0,0.0,0,0
2017-09-30 19:00:00,0,0.0,0.0,0,0
2017-09-30 20:00:00,0,0.0,0.0,0,0
2017-09-30 21:00:00,0,0.0,0.0,0,0
2017-09-30 22:00:00,0,0.0,0.0,0,0
2017-09-30 23:00:00,0,0.0,482.2,0,1
2017-10-01 00:00:00,0,0.0,0.0,0,0
2017-10-01 01:00:00,0,0.0,0.0,0,0
2017-10-01 02:00:00,0,0.0,0.0,0,0
2017-10-01 03:00:00,0,0.0,0.0,0,0
2017-10-01 04:00:00,0,0.0,0.0,0,0
2017-10-01 05:00:00,0,0.0,0.0,0,0
2017-10-01 06:00:00,0,0.0,0.0,0,0
2017-10-01 07:00:00,0,0.0,0.0,0,0
2017-10-01 08:00:00,0,0.0,0.0,0,0
2017-10-01 09:00:00,0,0.0,0.0,0,0
2017-10-01 10:00:00,0,0.0,0.0,0,0
2017-10-01 11:00:00,0,0.0,0.0,0,0
2017-10-01 12:00:00,0,0.0,0.0,0,0
2017-10-01 13:00:00,0,0.0,0.0,0,0
2017-10-01 14:00:00,0,0.0,0.0,0,0
2017-10-01 15:00:00,0,0.0,0.0,0,0
2017-10-01 16:00:00,0,0.0,0.0,0,0
2017-10-01 17:00:00,0,0.0,287.3,0,1
2017-10-01 18:00:00,0,0.0,386.3,0,1
2017-10-01 19:00:00,0,0.0,381.7,0,1
2017-10-01 20:00:00,0,0.0,592.4,0,1
2017-10-01 21:00:00,0,0.0,600.8,0,1
2017-10-01 22:00:00,0,0.0,600.2,0,1
2017-10-01 23:00:00,0,0.0,571.3,0,1
2017-10-02 00:00:00,0,0.0,554.4,0,1
2017-10-02 01:00:00,0,0.0,570.2,0,1
2017-10-02 02:00:00,0,0.0,684.7,0,1
2017-10-02 03:00:00,0,0.0,666.9,0,1
2017-10-02 04:00:00,0,0.0,659.4,0,1
2017-10-02 05:00:00,0,0.0,700.2,0,1
2017-10-02 06:00:00,0,0.0,679.7,0,1
2017-10-02 07:00:00,0,0.0,676.9,0,1
2017-10-02 08:00:00,0,0.0,257.6,0,1
2017-10-02 09:00:00,0,0.0,77.4,0,1
2017-10-02 10:00:00,0,0.0,0.0,0,0
2017-10-02 11:00:00,0,0.0,0.0,0,0
2017-10-02 12:00:00,0,0.0,55.1,0,1
2017-10-02 13:00:00,0,0.0,176.3,0,1
2017-10-02 14:00:00,0,0.0,142.2,0,1
2017-10-02 15:00:00,0,0.0,486.0,0,1
2017-10-02 16:00:00,0,0.0,495.7,0,1
2017-10-02 17:00:00,0,0.0,560.4,0,1
2017-10-02 18:00:00,0,0.0,747.1,0,1
2017-10-02 19:00:00,0,0.0,787.6,0,1
2017-10-02 20:00:00,0,0.0,438.8,0,1
2017-10-02 21:00:00,0,0.0,692.6,0,1
2017-10-02 22:00:00,0,0.0,687.9,0,1
2017-10-02 23:00:00,0,0.0,652.6,0,1
2017-10-03 00:00:00,0,0.0,747.4,0,1
2017-10-03 01:00:00,0,0.0,738.3,0,1
2017-10-03 02:00:00,0,0.0,662.1,0,1
2017-10-03 03:00:00,0,0.0,652.1,0,1
2017-10-03 04:00:00,0,0.0,628.5,0,1
2017-10-03 05:00:00,0,0.0,156.7,0,1
2017-10-03 06:00:00,0,0.0,380.5,0,1
2017-10-03 07:00:00,0,0.0,339.8,0,1
2017-10-03 08:00:00,0,0.0,271.1,0,1
2017-10-03 09:00:00,0,0.0,611.4,0,1
2017-10-03 10:00:00,0,0.0,597.3,0,1
2017-10-03 11:00:00,0,0.0,204.0,0,1
2017-10-03 12:00:00,0,0.0,594.8,0,1
2017-10-03 13:00:00,0,0.0,585.4,0,1
2017-10-03 14:00:00,0,0.0,739.3,0,1
2017-10-03 15:00:00,0,0.0,260.0,0,1
2017-10-03 16:00:00,0,0.0,468.7,0,1
2017-10-03 17:00:00,0,0.0,491.8,0,1
2017-10-03 18:00:00,0,0.0,688.3,0,1
2017-10-03 19:00:00,0,0.0,756.0,0,1
2017-10-03 20:00:00,0,0.0,521.8,0,1
2017-10-03 21:00:00,0,0.0,613.5,0,1
2017-10-03 22:00:00,0,0.0,889.7,0,1
2017-10-03 23:00:00,0,0.0,928.1,0,1
2017-10-04 00:00:00,0,0.0,792.5,0,1
2017-10-04 01:00:00,0,0.0,795.3,0,1
2017-10-04 02:00:00,0,0.0,787.4,0,1
2017-10-04 03:00:00,0,0.0,782.5,0,1
2017-10-04 04:00:00,0,0.0,703.3,0,1
2017-10-04 05:00:00,0,0.0,777.3,0,1
2017-10-04 06:00:00,0,0.0,759.1,0,1
2017-10-04 07:00:00,0,0.0,783.1,0,1
2017-10-04 08:00:00,0,0.0,696.1,0,1
2017-10-04 09:00:00,0,0.0,579.3,0,1
2017-10-04 10:00:00,0,0.0,527.4,0,1
2017-10-04 11:00:00,0,0.0,441.7,0,1
2017-10-04 12:00:00,0,0.0,698.2,0,1
2017-10-04 13:00:00,0,0.0,514.7,0,1
2017-10-04 14:00:00,0,0.0,735.4,0,1
2017-10-04 15:00:00,0,0.0,710.1,0,1
2017-10-04 16:00:00,0,0.0,843.5,0,1
2017-10-04 17:00:00,0,0.0,837.5,0,1
2017-10-04 18:00:00,0,0.0,1157.5,0,1
2017-10-04 19:00:00,0,0.0,1136.4,0,1
2017-10-04 20:00:00,0,0.0,1385.3,0,1
2017-10-04 21:00:00,0,0.0,1248.7,0,1
2017-10-04 22:00:00,0,0.0,1222.8,0,1
2017-10-04 23:00:00,0,0.0,681.1,0,1
2017-10-05 00:00:00,0,0.0,858.5,0,1
2017-10-05 01:00:00,0,0.0,756.3,0,1
2017-10-05 02:00:00,0,0.0,633.6,0,1
2017-10-05 03:00:00,0,0.0,591.3,0,1
2017-10-05 04:00:00,0,0.0,553.7,0,1
2017-10-05 05:00:00,0,0.0,85.3,0,1
2017-10-05 06:00:00,0,0.0,0.0,0,0
2017-10-05 07:00:00,0,0.0,48.9,0,1
2017-10-05 08:00:00,0,0.0,0.0,0,0
2017-10-05 09:00:00,0,0.0,0.0,0,0
2017-10-05 10:00:00,0,0.0,0.0,0,0
2017-10-05 11:00:00,0,0.0,0.0,0,0
2017-10-05 12:00:00,0,0.0,365.0,0,1
2017-10-05 13:00:00,0,0.0,170.8,0,1
2017-10-05 14:00:00,0,0.0,328.6,0,1
2017-10-05 15:00:00,0,0.0,733.5,0,1
2017-10-05 16:00:00,0,0.0,806.1,0,1
2017-10-05 17:00:00,0,0.0,709.7,0,1
2017-10-05 18:00:00,0,0.0,431.5,0,1
2017-10-05 19:00:00,0,0.0,1051.3,0,1
2017-10-05 20:00:00,0,0.0,731.8,0,1
2017-10-05 21:00:00,0,0.0,754.2,0,1
2017-10-05 22:00:00,0,0.0,62.5,0,1
2017-10-05 23:00:00,0,0.0,314.3,0,1
2017-10-06 00:00:00,0,0.0,0.0,0,0
2017-10-06 01:00:00,0,0.0,0.0,0,0
2017-10-06 02:00:00,0,0.0,0.0,0,0
2017-10-06 03:00:00,0,0.0,0.0,0,0
2017-10-06 04:00:00,0,0.0,0.0,0,0
2017-10-06 05:00:00,0,0.0,0.0,0,0
2017-10-06 06:00:00,0,0.0,0.0,0,0
2017-10-06 07:00:00,0,0.0,0.0,0,0
2017-10-06 08:00:00,0,0.0,373.3,0,1
2017-10-06 09:00:00,0,0.0,401.0,0,1
2017-10-06 10:00:00,0,0.0,327.3,0,1
2017-10-06 11:00:00,0,0.0,492.9,0,1
2017-10-06 12:00:00,0,0.0,503.9,0,1
2017-10-06 13:00:00,0,0.0,493.7,0,1
2017-10-06 14:00:00,0,0.0,585.9,0,1
2017-10-06 15:00:00,0,0.0,746.2,0,1
2017-10-06 16:00:00,0,0.0,897.2,0,1
2017-10-06 17:00:00,0,0.0,893.3,0,1
2017-10-06 18:00:00,0,0.0,880.0,0,1
2017-10-06 19:00:00,0,0.0,873.7,0,1
2017-10-06 20:00:00,0,0.0,906.8,0,1
2017-10-06 21:00:00,0,0.0,899.6,0,1
2017-10-06 22:00:00,0,0.0,913.2,0,1
2017-10-06 23:00:00,0,0.0,870.8,0,1
2017-10-07 00:00:00,0,0.0,322.8,0,1
2017-10-07 01:00:00,0,0.0,0.0,0,0
2017-10-07 02:00:00,0,0.0,0.0,0,0
2017-10-07 03:00:00,0,0.0,0.0,0,0
2017-10-07 04:00:00,0,0.0,0.0,0,0
2017-10-07 05:00:00,0,0.0,0.0,0,0
2017-10-07 06:00:00,0,0.0,0.0,0,0
2017-10-07 07:00:00,0,0.0,0.0,0,0
2017-10-07 08:00:00,0,0.0,0.0,0,0
2017-10-07 09:00:00,0,0.0,0.0,0,0
2017-10-07 10:00:00,0,0.0,0.0,0,0
2017-10-07 11:00:00,0,0.0,0.0,0,0
2017-10-07 12:00:00,0,0.0,0.0,0,0
2017-10-07 13:00:00,0,0.0,0.0,0,0
2017-10-07 14:00:00,0,0.0,0.0,0,0
2017-10-07 15:00:00,0,0.0,0.0,0,0
2017-10-07 16:00:00,0,5.0,0.0,1,0
2017-10-07 17:00:00,0,0.0,0.0,0,0
2017-10-07 18:00:00,0,0.0,0.0,0,0
2017-10-07 19:00:00,0,0.0,0.0,0,0
2017-10-07 20:00:00,0,0.0,0.0,0,0
2017-10-07 21:00:00,0,0.0,0.0,0,0
2017-10-07 22:00:00,0,0.0,0.0,0,0
2017-10-07 23:00:00,0,4.2,0.0,1,0
2017-10-08 00:00:00,0,0.0,107.2,0,1
2017-10-08 01:00:00,0,0.0,258.2,0,1
2017-10-08 02:00:00,0,0.0,351.5,0,1
2017-10-08 03:00:00,0,0.0,253.8,0,1
2017-10-08 04:00:00,0,0.0,360.2,0,1
2017-10-08 05:00:00,0,0.0,347.8,0,1
2017-10-08 06:00:00,0,0.0,308.4,0,1
2017-10-08 07:00:00,0,0.0,0.0,0,0
2017-10-08 08:00:00,0,0.0,0.0,0,0
2017-10-08 09:00:00,0,0.0,0.0,0,0
2017-10-08 10:00:00,0,0.0,145.0,0,1
2017-10-08 11:00:00,0,0.0,0.0,0,0
2017-10-08 12:00:00,0,0.0,0.0,0,0
2017-10-08 13:00:00,0,0.0,0.0,0,0
2017-10-08 14:00:00,0,0.0,0.0,0,0
2017-10-08 15:00:00,0,0.0,0.0,0,0
2017-10-08 16:00:00,0,0.0,0.0,0,0
2017-10-08 17:00:00,0,0.0,0.0,0,0
2017-10-08 18:00:00,0,0.0,0.0,0,0
2017-10-08 19:00:00,0,0.0,0.0,0,0
2017-10-08 20:00:00,0,0.0,0.0,0,0
2017-10-08 21:00:00,0,0.0,0.0,0,0
2017-10-08 22:00:00,0,0.0,0.0,0,0
2017-10-08 23:00:00,0,0.0,0.0,0,0
2017-10-09 00:00:00,0,0.0,0.0,0,0
2017-10-09 01:00:00,0,0.0,0.0,0,0
2017-10-09 02:00:00,0,0.0,0.0,0,0
2017-10-09 03:00:00,0,0.0,0.0,0,0
2017-10-09 04:00:00,0,0.0,0.0,0,0
2017-10-09 05:00:00,0,0.0,0.0,0,0
2017-10-09 06:00:00,0,0.0,0.0,0,0
2017-10-09 07:00:00,0,0.0,0.0,0,0
2017-10-09 08:00:00,0,0.0,0.0,0,0
2017-10-09 09:00:00,0,0.0,0.0,0,0
2017-10-09 10:00:00,0,0.0,0.0,0,0
2017-10-09 11:00:00,0,0.0,0.0,0,0
2017-10-09 12:00:00,0,0.0,0.0,0,0
2017-10-09 13:00:00,0,0.0,0.0,0,0
2017-10-09 14:00:00,0,0.0,0.0,0,0
2017-10-09 15:00:00,0,0.0,0.0,0,0
2017-10-09 16:00:00,0,0.0,0.0,0,0
2017-10-09 17:00:00,0,0.0,0.0,0,0
2017-10-09 18:00:00,0,0.0,0.0,0,0
2017-10-09 19:00:00,0,0.0,0.0,0,0
2017-10-09 20:00:00,0,0.0,0.0,0,0
2017-10-09 21:00:00,0,0.0,0.0,0,0
2017-10-09 22:00:00,0,0.0,0.0,0,0
2017-10-09 23:00:00,0,0.0,0.0,0,0
2017-10-10 00:00:00,0,0.0,0.0,0,0
2017-10-10 01:00:00,0,0.0,0.0,0,0
2017-10-10 02:00:00,0,0.0,0.0,0,0
2017-10-10 03:00:00,0,0.0,0.0,0,0
2017-10-10 04:00:00,0,0.0,0.0,0,0
2017-10-10 05:00:00,0,0.0,0.0,0,0
2017-10-10 06:00:00,0,0.0,0.0,0,0
2017-10-10 07:00:00,0,0.0,0.0,0,0
2017-10-10 08:00:00,0,0.0,0.0,0,0
2017-10-10 09:00:00,0,0.0,0.0,0,0
2017-10-10 10:00:00,0,0.0,0.0,0,0
2017-10-10 11:00:00,0,0.0,0.0,0,0
2017-10-10 12:00:00,0,0.0,0.0,0,0
2017-10-10 13:00:00,0,0.0,0.0,0,0
2017-10-10 14:00:00,0,0.0,0.0,0,0
2017-10-10 15:00:00,0,0.0,423.3,0,1
2017-10-10 16:00:00,0,0.0,595.2,0,1
2017-10-10 17:00:00,0,0.0,553.8,0,1
2017-10-10 18:00:00,0,0.0,964.1,0,1
2017-10-10 19:00:00,0,0.0,1109.3,0,1
2017-10-10 20:00:00,0,0.0,785.3,0,1
2017-10-10 21:00:00,0,0.0,528.0,0,1
2017-10-10 22:00:00,0,0.0,0.0,0,0
2017-10-10 23:00:00,0,0.0,0.0,0,0
2017-10-11 00:00:00,0,0.0,0.0,0,0
2017-10-11 01:00:00,0,0.0,0.0,0,0
2017-10-11 02:00:00,0,0.0,0.0,0,0
2017-10-11 03:00:00,0,0.0,0.0,0,0
2017-10-11 04:00:00,0,0.0,0.0,0,0
2017-10-11 05:00:00,0,0.0,0.0,0,0
2017-10-11 06:00:00,0,0.0,0.0,0,0
2017-10-11 07:00:00,0,0.0,0.0,0,0
2017-10-11 08:00:00,0,0.0,463.3,0,1
2017-10-11 09:00:00,0,0.0,435.4,0,1
2017-10-11 10:00:00,0,0.0,429.8,0,1
2017-10-11 11:00:00,0,0.0,512.8,0,1
2017-10-11 12:00:00,0,0.0,553.6,0,1
2017-10-11 13:00:00,0,0.0,198.9,0,1
2017-10-11 14:00:00,0,0.0,428.4,0,1
2017-10-11 15:00:00,0,0.0,416.8,0,1
2017-10-11 16:00:00,0,0.0,630.7,0,1
2017-10-11 17:00:00,0,0.0,657.0,0,1
2017-10-11 18:00:00,0,0.0,620.6,0,1
2017-10-11 19:00:00,0,0.0,596.2,0,1
2017-10-11 20:00:00,0,0.0,513.6,0,1
2017-10-11 21:00:00,0,0.0,688.6,0,1
2017-10-11 22:00:00,0,0.0,379.5,0,1
2017-10-11 23:00:00,0,0.0,309.3,0,1
2017-10-12 00:00:00,0,0.0,0.0,0,0
2017-10-12 01:00:00,0,0.0,98.8,0,1
2017-10-12 02:00:00,0,0.0,0.0,0,0
2017-10-12 03:00:00,0,0.0,132.3,0,1
2017-10-12 04:00:00,0,0.0,139.3,0,1
2017-10-12 05:00:00,0,0.0,161.9,0,1
2017-10-12 06:00:00,0,0.0,228.7,0,1
2017-10-12 07:00:00,0,0.0,463.4,0,1
2017-10-12 08:00:00,0,0.0,599.3,0,1
2017-10-12 09:00:00,0,0.0,465.3,0,1
2017-10-12 10:00:00,0,0.0,0.0,0,0
2017-10-12 11:00:00,0,0.0,80.2,0,1
2017-10-12 12:00:00,0,0.0,640.4,0,1
2017-10-12 13:00:00,0,0.0,635.8,0,1
2017-10-12 14:00:00,0,0.0,1069.4,0,1
2017-10-12 15:00:00,0,0.0,727.2,0,1
2017-10-12 16:00:00,0,0.0,810.8,0,1
2017-10-12 17:00:00,0,0.0,614.4,0,1
2017-10-12 18:00:00,0,0.0,612.6,0,1
2017-10-12 19:00:00,0,0.0,610.6,0,1
2017-10-12 20:00:00,0,0.0,605.5,0,1
2017-10-12 21:00:00,0,0.0,601.1,0,1
2017-10-12 22:00:00,0,0.0,601.8,0,1
2017-10-12 23:00:00,0,0.0,580.8,0,1
2017-10-13 00:00:00,0,0.0,406.5,0,1
2017-10-13 01:00:00,0,0.0,495.8,0,1
2017-10-13 02:00:00,0,0.0,572.6,0,1
2017-10-13 03:00:00,0,0.0,617.0,0,1
2017-10-13 04:00:00,0,0.0,595.7,0,1
2017-10-13 05:00:00,0,0.0,680.6,0,1
2017-10-13 06:00:00,0,0.0,295.6,0,1
2017-10-13 07:00:00,0,0.0,0.0,0,0
2017-10-13 08:00:00,0,0.0,0.0,0,0
2017-10-13 09:00:00,0,0.0,0.0,0,0
2017-10-13 10:00:00,0,0.0,0.0,0,0
2017-10-13 11:00:00,0,0.0,0.0,0,0
2017-10-13 12:00:00,0,0.0,0.0,0,0
2017-10-13 13:00:00,0,0.0,158.9,0,1
2017-10-13 14:00:00,0,0.0,0.0,0,0
2017-10-13 15:00:00,0,0.0,0.0,0,0
2017-10-13 16:00:00,0,0.0,140.1,0,1
2017-10-13 17:00:00,0,0.0,303.8,0,1
2017-10-13 18:00:00,0,0.0,455.5,0,1
2017-10-13 19:00:00,0,0.0,513.8,0,1
2017-10-13 20:00:00,0,0.0,710.3,0,1
2017-10-13 21:00:00,0,0.0,712.9,0,1
2017-10-13 22:00:00,0,0.0,707.9,0,1
2017-10-13 23:00:00,0,0.0,977.3,0,1
2017-10-14 00:00:00,0,0.0,998.7,0,1
2017-10-14 01:00:00,0,0.0,983.3,0,1
2017-10-14 02:00:00,0,0.0,662.7,0,1
2017-10-14 03:00:00,0,0.0,802.1,0,1
2017-10-14 04:00:00,0,0.0,814.0,0,1
2017-10-14 05:00:00,0,0.0,788.9,0,1
2017-10-14 06:00:00,0,0.0,808.9,0,1
2017-10-14 07:00:00,0,0.0,813.0,0,1
2017-10-14 08:00:00,0,0.0,775.3,0,1
2017-10-14 09:00:00,0,0.0,738.4,0,1
2017-10-14 10:00:00,0,0.0,308.1,0,1
2017-10-14 11:00:00,0,0.0,305.3,0,1
2017-10-14 12:00:00,0,0.0,0.0,0,0
2017-10-14 13:00:00,0,0.0,0.0,0,0
2017-10-14 14:00:00,0,0.0,0.0,0,0
2017-10-14 15:00:00,0,0.0,290.8,0,1
2017-10-14 16:00:00,0,0.0,324.3,0,1
2017-10-14 17:00:00,0,0.0,108.6,0,1
2017-10-14 18:00:00,0,0.0,134.3,0,1
2017-10-14 19:00:00,0,0.0,294.7,0,1
2017-10-14 20:00:00,0,0.0,313.5,0,1
2017-10-14 21:00:00,0,0.0,317.8,0,1
2017-10-14 22:00:00,0,0.0,322.3,0,1
2017-10-14 23:00:00,0,0.0,265.3,0,1
2017-10-15 00:00:00,0,0.0,524.5,0,1
2017-10-15 01:00:00,0,0.0,413.4,0,1
2017-10-15 02:00:00,0,0.0,21.0,0,1
2017-10-15 03:00:00,0,0.0,0.0,0,0
2017-10-15 04:00:00,0,0.0,0.0,0,0
2017-10-15 05:00:00,0,0.0,0.0,0,0
2017-10-15 06:00:00,0,0.0,0.0,0,0
2017-10-15 07:00:00,0,0.0,0.0,0,0
2017-10-15 08:00:00,0,0.0,0.0,0,0
2017-10-15 09:00:00,0,0.0,0.0,0,0
2017-10-15 10:00:00,0,0.0,0.0,0,0
2017-10-15 11:00:00,0,0.0,0.0,0,0
2017-10-15 12:00:00,0,0.0,0.0,0,0
2017-10-15 13:00:00,0,0.0,0.0,0,0
2017-10-15 14:00:00,0,0.0,0.0,0,0
2017-10-15 15:00:00,0,0.0,0.0,0,0
2017-10-15 16:00:00,0,0.0,0.0,0,0
2017-10-15 17:00:00,0,0.0,0.0,0,0
2017-10-15 18:00:00,0,0.0,0.0,0,0
2017-10-15 19:00:00,0,0.0,161.7,0,1
2017-10-15 20:00:00,0,0.0,586.1,0,1
2017-10-15 21:00:00,0,0.0,893.8,0,1
2017-10-15 22:00:00,0,0.0,807.4,0,1
2017-10-15 23:00:00,0,0.0,104.4,0,1
